sale_id,date,product_id,customer_id,quantity_sold,unit_price,discount_pct,revenue
SO000410,2023-01-20,P0005,C0001,44,8.45,0.06,371.8
SO000411,2023-01-20,P0004,C0045,27,6.2,0.045,167.4
SO000412,2023-01-20,P0010,C0003,18,3.86,0.033,69.48
SO000413,2023-01-20,P0010,C0012,34,3.93,0.015,133.62
SO000414,2023-01-20,P0005,C0020,12,8.43,0.062,101.16
SO000415,2023-01-20,P0001,C0020,32,6.96,0.004,222.72
SO000416,2023-01-20,P0005,C0037,16,8.57,0.047,137.12
SO000417,2023-01-20,P0001,C0044,32,6.39,0.086,204.48
SO000418,2023-01-20,P0006,C0044,24,3.2,0.027,76.8
SO000419,2023-01-21,P0007,C0035,10,2.54,0.018,25.4
SO000420,2023-01-21,P0005,C0033,18,8.37,0.069,150.66
SO000421,2023-01-21,P0004,C0024,47,6.48,0.002,304.56
SO000422,2023-01-21,P0009,C0029,43,4.29,0.045,184.47
SO000423,2023-01-21,P0002,C0023,48,6.81,0.053,326.88
SO000424,2023-01-21,P0007,C0045,20,2.35,0.094,47.0
SO000425,2023-01-21,P0007,C0008,25,2.57,0.009,64.25
SO000426,2023-01-21,P0008,C0029,36,5.17,0.023,186.12
SO000427,2023-01-21,P0006,C0034,5,3.01,0.084,15.05
SO000428,2023-01-21,P0010,C0043,14,3.98,0.002,55.72
SO000429,2023-01-21,P0002,C0017,30,6.56,0.087,196.8
SO000430,2023-01-21,P0008,C0012,31,4.8,0.093,148.8
SO000431,2023-01-21,P0004,C0033,5,6.35,0.022,31.75
SO000432,2023-01-21,P0005,C0005,45,8.89,0.011,400.05
SO000433,2023-01-21,P0002,C0006,13,6.56,0.087,85.28
SO000434,2023-01-21,P0009,C0013,13,4.45,0.009,57.85
SO000435,2023-01-22,P0002,C0038,8,6.71,0.067,53.68
SO000436,2023-01-22,P0006,C0034,22,3.0,0.088,66.0
SO000437,2023-01-22,P0007,C0019,49,2.38,0.082,116.62
SO000438,2023-01-22,P0008,C0007,29,5.12,0.033,148.48
SO000439,2023-01-22,P0001,C0012,11,6.6,0.056,72.6
SO000440,2023-01-22,P0003,C0029,29,3.28,0.06,95.12
SO000441,2023-01-22,P0001,C0035,48,6.98,0.001,335.04
SO000442,2023-01-22,P0003,C0008,18,3.27,0.062,58.86
SO000443,2023-01-23,P0010,C0008,6,3.8,0.048,22.8
SO000444,2023-01-23,P0005,C0029,30,8.89,0.011,266.7
SO000445,2023-01-23,P0005,C0034,41,8.77,0.025,359.57
SO000446,2023-01-23,P0004,C0015,47,6.0,0.076,282.0
SO000447,2023-01-23,P0006,C0044,47,3.28,0.002,154.16
SO000448,2023-01-23,P0007,C0043,20,2.42,0.065,48.4
SO000449,2023-01-23,P0009,C0036,15,4.32,0.038,64.8
SO000450,2023-01-23,P0004,C0021,17,6.26,0.035,106.42
SO000451,2023-01-23,P0002,C0014,8,7.0,0.026,56.0
SO000452,2023-01-23,P0004,C0027,33,5.97,0.08,197.01
SO000453,2023-01-23,P0003,C0008,20,3.46,0.009,69.2
SO000454,2023-01-23,P0002,C0002,17,6.9,0.041,117.3
SO000455,2023-01-23,P0009,C0030,15,4.44,0.012,66.6
SO000456,2023-01-23,P0010,C0039,17,3.92,0.018,66.64
SO000457,2023-01-23,P0008,C0042,46,4.8,0.092,220.8
SO000458,2023-01-23,P0004,C0004,11,5.96,0.082,65.56
SO000459,2023-01-23,P0008,C0045,46,5.23,0.011,240.58
SO000460,2023-01-23,P0007,C0022,25,2.36,0.088,59.0
SO000461,2023-01-23,P0009,C0026,13,4.2,0.065,54.6
SO000462,2023-01-23,P0008,C0042,12,4.88,0.077,58.56
SO000463,2023-01-23,P0001,C0026,31,6.44,0.078,199.64
SO000464,2023-01-23,P0002,C0024,23,6.58,0.085,151.34
SO000465,2023-01-23,P0007,C0010,29,2.56,0.01,74.24
SO000466,2023-01-23,P0004,C0010,37,6.22,0.042,230.14
SO000467,2023-01-24,P0002,C0033,25,7.12,0.01,178.0
SO000468,2023-01-24,P0005,C0015,39,8.44,0.061,329.16
SO000469,2023-01-24,P0010,C0009,18,3.74,0.063,67.32
SO000470,2023-01-24,P0009,C0025,6,4.37,0.027,26.22
SO000471,2023-01-24,P0007,C0021,22,2.49,0.04,54.78
SO000472,2023-01-24,P0006,C0039,45,3.06,0.069,137.7
SO000473,2023-01-24,P0007,C0024,23,2.43,0.06,55.89
SO000474,2023-01-24,P0006,C0042,36,3.2,0.027,115.2
SO000475,2023-01-24,P0004,C0040,41,5.91,0.089,242.31
SO000476,2023-01-24,P0003,C0009,12,3.36,0.037,40.32
SO000477,2023-01-24,P0006,C0041,43,3.27,0.007,140.61
SO000478,2023-01-24,P0001,C0002,9,6.94,0.007,62.46
SO000479,2023-01-24,P0005,C0008,42,8.46,0.059,355.32
SO000480,2023-01-24,P0003,C0044,7,3.42,0.019,23.94
SO000481,2023-01-24,P0002,C0023,48,6.72,0.066,322.56
SO000482,2023-01-24,P0001,C0035,38,6.68,0.045,253.84
SO000483,2023-01-24,P0004,C0008,26,6.13,0.056,159.38
SO000484,2023-01-24,P0004,C0005,17,6.08,0.063,103.36
SO000485,2023-01-24,P0009,C0016,46,4.45,0.01,204.7
SO000486,2023-01-25,P0001,C0016,16,6.3,0.098,100.8
SO000487,2023-01-25,P0003,C0016,34,3.41,0.023,115.94
SO000488,2023-01-25,P0003,C0040,9,3.23,0.074,29.07
SO000489,2023-01-25,P0008,C0044,5,4.85,0.084,24.25
SO000490,2023-01-25,P0005,C0020,10,8.76,0.026,87.6
SO000491,2023-01-25,P0008,C0039,36,5.22,0.013,187.92
SO000492,2023-01-25,P0006,C0034,18,3.25,0.012,58.5
SO000493,2023-01-25,P0007,C0045,6,2.49,0.038,14.94
SO000494,2023-01-25,P0002,C0027,13,6.82,0.051,88.66
SO000495,2023-01-25,P0003,C0023,30,3.28,0.06,98.4
SO000496,2023-01-25,P0007,C0006,39,2.39,0.079,93.21
SO000497,2023-01-25,P0006,C0037,46,3.13,0.05,143.98
SO000498,2023-01-25,P0001,C0042,42,6.42,0.082,269.64
SO000499,2023-01-25,P0003,C0030,28,3.31,0.053,92.68
SO000500,2023-01-25,P0006,C0003,20,3.22,0.021,64.4
SO000501,2023-01-25,P0009,C0015,25,4.48,0.002,112.0
SO000502,2023-01-25,P0002,C0035,22,6.5,0.096,143.0
SO000503,2023-01-25,P0002,C0010,29,6.77,0.058,196.33
SO000504,2023-01-25,P0006,C0033,40,3.09,0.061,123.6
SO000505,2023-01-25,P0001,C0016,7,6.33,0.095,44.31
SO000506,2023-01-25,P0006,C0025,17,3.17,0.037,53.89
SO000507,2023-01-25,P0008,C0021,38,5.02,0.051,190.76
SO000508,2023-01-25,P0004,C0045,16,5.86,0.097,93.76
SO000509,2023-01-25,P0004,C0018,33,6.42,0.011,211.86
SO000510,2023-01-26,P0002,C0023,23,6.91,0.039,158.93
SO000511,2023-01-26,P0005,C0019,38,8.58,0.046,326.04
SO000512,2023-01-26,P0002,C0011,35,6.69,0.07,234.15
SO000513,2023-01-26,P0009,C0023,23,4.41,0.017,101.43
SO000514,2023-01-26,P0005,C0009,32,8.72,0.03,279.04
SO000515,2023-01-26,P0003,C0007,20,3.25,0.069,65.0
SO000516,2023-01-26,P0001,C0004,8,6.29,0.1,50.32
SO000517,2023-01-26,P0001,C0037,43,6.84,0.022,294.12
SO000518,2023-01-26,P0004,C0036,42,6.21,0.043,260.82
SO000519,2023-01-26,P0005,C0035,11,8.51,0.053,93.61
SO000520,2023-01-26,P0006,C0014,11,3.05,0.073,33.55
SO000521,2023-01-26,P0006,C0005,6,3.25,0.013,19.5
SO000522,2023-01-26,P0005,C0038,19,8.47,0.058,160.93
SO000523,2023-01-26,P0007,C0039,9,2.53,0.022,22.77
SO000524,2023-01-26,P0005,C0026,49,8.11,0.098,397.39
SO000525,2023-01-26,P0002,C0037,49,7.16,0.004,350.84
SO000526,2023-01-26,P0001,C0035,15,6.68,0.045,100.2
SO000527,2023-01-26,P0004,C0026,8,5.93,0.086,47.44
SO000528,2023-01-26,P0002,C0040,39,6.92,0.038,269.88
SO000529,2023-01-26,P0004,C0029,42,6.24,0.039,262.08
SO000530,2023-01-26,P0010,C0013,45,3.95,0.01,177.75
SO000531,2023-01-26,P0008,C0009,45,4.92,0.069,221.4
SO000532,2023-01-26,P0001,C0010,44,6.67,0.046,293.48
SO000533,2023-01-26,P0007,C0034,12,2.36,0.09,28.32
SO000534,2023-01-26,P0008,C0015,21,5.25,0.007,110.25
SO000535,2023-01-26,P0008,C0045,23,5.23,0.011,120.29
SO000536,2023-01-26,P0001,C0023,41,6.96,0.005,285.36
SO000537,2023-01-27,P0003,C0024,21,3.15,0.096,66.15
SO000538,2023-01-27,P0005,C0040,35,8.72,0.03,305.2
SO000539,2023-01-27,P0004,C0015,23,6.06,0.066,139.38
SO000540,2023-01-27,P0003,C0043,9,3.3,0.055,29.7
SO000541,2023-01-27,P0006,C0032,12,3.2,0.027,38.4
SO000542,2023-01-27,P0006,C0032,32,2.99,0.09,95.68
SO000543,2023-01-27,P0008,C0040,29,4.77,0.098,138.33
SO000544,2023-01-27,P0002,C0003,40,6.74,0.062,269.6
SO000545,2023-01-27,P0009,C0041,29,4.25,0.053,123.25
SO000546,2023-01-27,P0002,C0010,25,7.1,0.013,177.5
SO000547,2023-01-27,P0008,C0002,17,4.98,0.058,84.66
SO000548,2023-01-27,P0002,C0011,14,6.95,0.034,97.3
SO000549,2023-01-27,P0008,C0018,13,5.09,0.037,66.17
SO000550,2023-01-27,P0010,C0025,26,3.88,0.027,100.88
SO000551,2023-01-27,P0004,C0021,48,6.36,0.02,305.28
SO000552,2023-01-27,P0001,C0021,39,6.52,0.067,254.28
SO000553,2023-01-27,P0007,C0039,16,2.35,0.092,37.6
SO000554,2023-01-27,P0002,C0021,17,7.03,0.022,119.51
SO000555,2023-01-27,P0008,C0040,11,5.19,0.018,57.09
SO000556,2023-01-27,P0006,C0022,47,3.2,0.027,150.4
SO000557,2023-01-27,P0002,C0002,33,6.69,0.069,220.77
SO000558,2023-01-27,P0004,C0027,35,6.17,0.049,215.95
SO000559,2023-01-27,P0007,C0024,48,2.4,0.073,115.2
SO000560,2023-01-27,P0005,C0033,7,8.72,0.03,61.04
SO000561,2023-01-27,P0003,C0023,33,3.46,0.009,114.18
SO000562,2023-01-27,P0009,C0037,12,4.28,0.046,51.36
SO000563,2023-01-27,P0008,C0001,48,4.9,0.073,235.2
SO000564,2023-01-28,P0009,C0010,25,4.16,0.073,104.0
SO000565,2023-01-28,P0007,C0027,31,2.41,0.069,74.71
SO000566,2023-01-28,P0009,C0036,26,4.11,0.085,106.86
SO000567,2023-01-28,P0010,C0012,21,3.99,0.001,83.79
SO000568,2023-01-28,P0009,C0034,24,4.34,0.033,104.16
SO000569,2023-01-28,P0003,C0031,10,3.18,0.088,31.8
SO000570,2023-01-28,P0005,C0004,8,8.34,0.072,66.72
SO000571,2023-01-28,P0008,C0035,30,5.08,0.039,152.4
SO000572,2023-01-28,P0005,C0040,43,8.99,0.0,386.57
SO000573,2023-01-29,P0009,C0045,24,4.31,0.04,103.44
SO000574,2023-01-29,P0007,C0004,33,2.42,0.064,79.86
SO000575,2023-01-29,P0008,C0037,20,5.17,0.023,103.4
SO000576,2023-01-29,P0004,C0004,28,6.05,0.068,169.4
SO000577,2023-01-29,P0002,C0019,35,7.18,0.002,251.3
SO000578,2023-01-29,P0003,C0019,26,3.25,0.07,84.5
SO000579,2023-01-29,P0010,C0038,35,3.66,0.083,128.1
SO000580,2023-01-29,P0003,C0045,40,3.45,0.012,138.0
SO000581,2023-01-29,P0001,C0033,22,6.73,0.037,148.06
SO000582,2023-01-29,P0001,C0028,15,6.48,0.073,97.2
SO000583,2023-01-29,P0006,C0045,37,3.15,0.042,116.55
SO000584,2023-01-30,P0006,C0014,15,3.05,0.074,45.75
SO000585,2023-01-30,P0010,C0016,9,3.92,0.018,35.28
SO000586,2023-01-30,P0010,C0003,17,3.71,0.07,63.07
SO000587,2023-01-30,P0006,C0045,10,3.12,0.052,31.2
SO000588,2023-01-30,P0003,C0019,46,3.19,0.085,146.74
SO000589,2023-01-30,P0010,C0005,33,3.81,0.046,125.73
SO000590,2023-01-30,P0004,C0021,14,5.88,0.094,82.32
SO000591,2023-01-30,P0004,C0006,30,6.44,0.008,193.2
SO000592,2023-01-30,P0007,C0039,39,2.48,0.044,96.72
SO000593,2023-01-30,P0009,C0036,10,4.46,0.006,44.6
SO000594,2023-01-30,P0009,C0031,24,4.19,0.066,100.56
SO000595,2023-01-30,P0004,C0021,34,6.31,0.028,214.54
SO000596,2023-01-30,P0010,C0030,26,3.89,0.026,101.14
SO000597,2023-01-30,P0003,C0028,18,3.4,0.025,61.2
SO000598,2023-01-30,P0006,C0031,46,3.01,0.084,138.46
SO000599,2023-01-30,P0006,C0044,13,3.13,0.049,40.69
SO000600,2023-01-30,P0008,C0043,24,4.96,0.062,119.04
SO000601,2023-01-30,P0009,C0021,8,4.35,0.032,34.8
SO000602,2023-01-30,P0007,C0006,19,2.58,0.002,49.02
SO000603,2023-01-30,P0008,C0011,24,5.22,0.013,125.28
SO000604,2023-01-30,P0007,C0021,46,2.38,0.083,109.48
SO000605,2023-01-30,P0008,C0014,41,4.77,0.098,195.57
SO000606,2023-01-30,P0002,C0005,7,6.67,0.073,46.69
SO000607,2023-01-30,P0005,C0024,23,8.71,0.031,200.33
SO000608,2023-01-30,P0005,C0012,45,8.97,0.002,403.65
SO000609,2023-01-30,P0005,C0004,46,8.91,0.009,409.86
SO000610,2023-01-30,P0006,C0033,21,2.97,0.098,62.37
SO000611,2023-01-31,P0009,C0039,26,4.24,0.055,110.24
SO000612,2023-01-31,P0002,C0006,10,6.58,0.085,65.8
SO000613,2023-01-31,P0010,C0021,9,3.61,0.095,32.49
SO000614,2023-01-31,P0009,C0002,14,4.28,0.046,59.92
SO000615,2023-01-31,P0003,C0039,26,3.39,0.029,88.14
SO000616,2023-01-31,P0008,C0038,14,4.77,0.098,66.78
SO000617,2023-01-31,P0003,C0032,11,3.19,0.087,35.09
SO000618,2023-01-31,P0010,C0004,26,3.98,0.002,103.48
SO000619,2023-01-31,P0008,C0021,19,4.82,0.088,91.58
SO000620,2023-01-31,P0009,C0040,32,4.14,0.077,132.48
SO000621,2023-01-31,P0002,C0025,7,6.54,0.091,45.78
SO000622,2023-01-31,P0001,C0042,39,6.91,0.011,269.49
SO000623,2023-01-31,P0004,C0023,29,6.23,0.04,180.67
SO000624,2023-01-31,P0003,C0005,15,3.42,0.02,51.3
SO000625,2023-01-31,P0010,C0008,28,3.85,0.036,107.8
SO000626,2023-01-31,P0009,C0036,41,4.21,0.063,172.61
SO000627,2023-01-31,P0007,C0009,19,2.35,0.092,44.65
SO000628,2023-01-31,P0008,C0018,46,5.05,0.045,232.3
SO000629,2023-01-31,P0006,C0012,6,3.18,0.032,19.08
SO000630,2023-01-31,P0003,C0045,7,3.18,0.09,22.26
SO000631,2023-01-31,P0008,C0038,37,4.97,0.06,183.89
SO000632,2023-02-01,P0006,C0019,36,3.25,0.012,117.0
SO000633,2023-02-01,P0007,C0016,5,2.48,0.042,12.4
SO000634,2023-02-01,P0007,C0021,34,2.43,0.063,82.62
SO000635,2023-02-01,P0004,C0028,42,5.85,0.098,245.7
SO000636,2023-02-01,P0007,C0027,9,2.44,0.056,21.96
SO000637,2023-02-01,P0001,C0004,29,6.42,0.082,186.18
SO000638,2023-02-01,P0010,C0005,39,3.91,0.019,152.49
SO000639,2023-02-01,P0009,C0038,10,4.17,0.071,41.7
SO000640,2023-02-01,P0009,C0011,6,4.12,0.082,24.72
SO000641,2023-02-01,P0009,C0021,28,4.27,0.049,119.56
SO000642,2023-02-01,P0003,C0012,32,3.31,0.053,105.92
SO000643,2023-02-01,P0005,C0028,30,8.9,0.01,267.0
SO000644,2023-02-01,P0005,C0035,38,8.68,0.035,329.84
SO000645,2023-02-01,P0002,C0011,27,6.74,0.062,181.98
SO000646,2023-02-01,P0006,C0017,9,3.02,0.081,27.18
SO000647,2023-02-01,P0003,C0033,24,3.23,0.074,77.52
SO000648,2023-02-01,P0002,C0002,39,6.69,0.069,260.91
SO000649,2023-02-01,P0007,C0006,13,2.42,0.066,31.46
SO000650,2023-02-01,P0001,C0008,27,6.93,0.008,187.11
SO000651,2023-02-01,P0003,C0004,29,3.41,0.022,98.89
SO000652,2023-02-01,P0005,C0035,18,8.18,0.09,147.24
SO000653,2023-02-01,P0001,C0039,13,6.44,0.079,83.72
SO000654,2023-02-02,P0001,C0006,31,6.6,0.056,204.6
SO000655,2023-02-02,P0002,C0038,18,6.57,0.086,118.26
SO000656,2023-02-02,P0008,C0035,23,4.77,0.098,109.71
SO000657,2023-02-02,P0004,C0025,44,6.01,0.074,264.44
SO000658,2023-02-02,P0010,C0038,27,3.94,0.013,106.38
SO000659,2023-02-02,P0009,C0019,7,4.15,0.075,29.05
SO000660,2023-02-02,P0009,C0028,24,4.05,0.098,97.2
SO000661,2023-02-02,P0009,C0019,18,4.39,0.022,79.02
SO000662,2023-02-02,P0005,C0036,44,8.76,0.026,385.44
SO000663,2023-02-02,P0009,C0033,29,4.12,0.082,119.48
SO000664,2023-02-02,P0005,C0035,45,8.72,0.03,392.4
SO000665,2023-02-02,P0009,C0004,8,4.09,0.088,32.72
SO000666,2023-02-02,P0002,C0041,26,6.55,0.089,170.3
SO000667,2023-02-02,P0007,C0016,33,2.37,0.084,78.21
SO000668,2023-02-02,P0003,C0011,25,3.31,0.052,82.75
SO000669,2023-02-02,P0005,C0020,41,8.45,0.06,346.45
SO000670,2023-02-02,P0001,C0009,13,6.52,0.067,84.76
SO000671,2023-02-02,P0001,C0034,28,6.32,0.096,176.96
SO000672,2023-02-02,P0008,C0045,27,5.06,0.043,136.62
SO000673,2023-02-02,P0006,C0012,19,3.09,0.06,58.71
SO000674,2023-02-02,P0010,C0029,26,3.75,0.061,97.5
SO000675,2023-02-02,P0003,C0038,24,3.21,0.079,77.04
SO000676,2023-02-02,P0003,C0004,11,3.44,0.013,37.84
SO000677,2023-02-02,P0004,C0022,16,6.17,0.049,98.72
SO000678,2023-02-02,P0006,C0044,6,3.2,0.027,19.2
SO000679,2023-02-02,P0007,C0041,5,2.52,0.027,12.6
SO000680,2023-02-02,P0006,C0006,26,3.21,0.025,83.46
SO000681,2023-02-03,P0010,C0027,12,3.89,0.024,46.68
SO000682,2023-02-03,P0010,C0001,33,3.8,0.047,125.4
SO000683,2023-02-03,P0003,C0040,18,3.28,0.061,59.04
SO000684,2023-02-03,P0004,C0013,42,5.94,0.085,249.48
SO000685,2023-02-03,P0001,C0008,47,6.4,0.084,300.8
SO000686,2023-02-03,P0001,C0026,43,6.43,0.08,276.49
SO000687,2023-02-03,P0001,C0042,47,6.96,0.004,327.12
SO000688,2023-02-03,P0009,C0009,28,4.45,0.009,124.6
SO000689,2023-02-03,P0009,C0017,28,4.25,0.053,119.0
SO000690,2023-02-03,P0007,C0041,43,2.46,0.049,105.78
SO000691,2023-02-03,P0003,C0011,17,3.17,0.093,53.89
SO000692,2023-02-03,P0001,C0040,48,6.48,0.073,311.04
SO000693,2023-02-03,P0008,C0008,49,4.97,0.061,243.53
SO000694,2023-02-03,P0001,C0045,30,6.32,0.096,189.6
SO000695,2023-02-03,P0010,C0005,12,3.65,0.086,43.8
SO000696,2023-02-03,P0007,C0030,49,2.38,0.083,116.62
SO000697,2023-02-03,P0001,C0020,22,6.81,0.026,149.82
SO000698,2023-02-03,P0004,C0030,37,6.19,0.046,229.03
SO000699,2023-02-03,P0002,C0037,23,6.76,0.06,155.48
SO000700,2023-02-03,P0008,C0020,37,5.08,0.04,187.96
SO000701,2023-02-03,P0003,C0015,45,3.16,0.094,142.2
SO000702,2023-02-03,P0009,C0010,6,4.09,0.089,24.54
SO000703,2023-02-03,P0010,C0014,22,3.93,0.014,86.46
SO000704,2023-02-04,P0003,C0020,10,3.45,0.012,34.5
SO000705,2023-02-04,P0002,C0029,42,6.59,0.083,276.78
SO000706,2023-02-04,P0008,C0002,21,4.92,0.069,103.32
SO000707,2023-02-04,P0003,C0043,5,3.46,0.008,17.3
SO000708,2023-02-04,P0010,C0037,25,3.67,0.081,91.75
SO000709,2023-02-05,P0008,C0038,32,5.08,0.039,162.56
SO000710,2023-02-05,P0002,C0036,39,7.13,0.008,278.07
SO000711,2023-02-05,P0009,C0038,34,4.29,0.045,145.86
SO000712,2023-02-05,P0002,C0032,7,6.87,0.045,48.09
SO000713,2023-02-05,P0009,C0023,44,4.09,0.089,179.96
SO000714,2023-02-05,P0010,C0036,37,3.78,0.053,139.86
SO000715,2023-02-05,P0002,C0028,41,6.72,0.065,275.52
SO000716,2023-02-06,P0010,C0018,32,3.99,0.001,127.68
SO000717,2023-02-06,P0001,C0038,9,6.62,0.053,59.58
SO000718,2023-02-06,P0004,C0012,42,6.2,0.045,260.4
SO000719,2023-02-06,P0004,C0045,9,6.34,0.023,57.06
SO000720,2023-02-06,P0008,C0003,15,5.22,0.014,78.3
SO000721,2023-02-06,P0010,C0027,47,3.83,0.039,180.01
SO000722,2023-02-06,P0010,C0006,19,3.79,0.049,72.01
SO000723,2023-02-06,P0010,C0037,41,3.61,0.096,148.01
SO000724,2023-02-06,P0005,C0035,27,8.59,0.044,231.93
SO000725,2023-02-06,P0002,C0009,33,6.98,0.029,230.34
SO000726,2023-02-06,P0004,C0017,49,5.86,0.097,287.14
SO000727,2023-02-06,P0006,C0004,9,3.24,0.015,29.16
SO000728,2023-02-06,P0001,C0013,38,6.87,0.017,261.06
SO000729,2023-02-06,P0005,C0023,7,8.72,0.03,61.04
SO000730,2023-02-06,P0003,C0021,48,3.41,0.024,163.68
SO000731,2023-02-06,P0007,C0004,5,2.44,0.058,12.2
SO000732,2023-02-06,P0008,C0035,17,4.96,0.063,84.32
SO000733,2023-02-06,P0004,C0017,39,5.92,0.088,230.88
SO000734,2023-02-06,P0008,C0022,28,4.96,0.062,138.88
SO000735,2023-02-06,P0005,C0039,25,8.86,0.015,221.5
SO000736,2023-02-06,P0005,C0017,41,8.5,0.054,348.5
SO000737,2023-02-06,P0003,C0027,38,3.24,0.072,123.12
SO000738,2023-02-06,P0006,C0021,15,3.11,0.055,46.65
SO000739,2023-02-06,P0005,C0017,24,8.57,0.047,205.68
SO000740,2023-02-06,P0010,C0012,10,3.93,0.015,39.3
SO000741,2023-02-06,P0003,C0026,48,3.32,0.048,159.36
SO000742,2023-02-06,P0006,C0036,42,3.12,0.052,131.04
SO000743,2023-02-06,P0008,C0023,19,4.97,0.061,94.43
SO000744,2023-02-06,P0009,C0017,18,4.28,0.046,77.04
SO000745,2023-02-06,P0003,C0004,11,3.15,0.096,34.65
SO000746,2023-02-06,P0009,C0008,49,4.29,0.044,210.21
SO000747,2023-02-06,P0001,C0033,36,6.82,0.024,245.52
SO000748,2023-02-06,P0006,C0003,9,3.12,0.051,28.08
SO000749,2023-02-06,P0007,C0016,36,2.35,0.093,84.6
SO000750,2023-02-06,P0006,C0043,7,3.06,0.069,21.42
SO000751,2023-02-06,P0010,C0021,20,3.66,0.082,73.2
SO000752,2023-02-07,P0009,C0030,39,4.04,0.1,157.56
SO000753,2023-02-07,P0008,C0026,44,5.14,0.029,226.16
SO000754,2023-02-07,P0007,C0003,5,2.5,0.034,12.5
SO000755,2023-02-07,P0005,C0001,19,8.86,0.014,168.34
SO000756,2023-02-07,P0008,C0008,9,4.86,0.082,43.74
SO000757,2023-02-07,P0009,C0001,40,4.18,0.07,167.2
SO000758,2023-02-07,P0008,C0023,13,4.91,0.072,63.83
SO000759,2023-02-07,P0004,C0030,35,6.44,0.007,225.4
SO000760,2023-02-07,P0003,C0008,7,3.27,0.063,22.89
SO000761,2023-02-07,P0002,C0045,23,6.82,0.052,156.86
SO000762,2023-02-07,P0002,C0040,21,6.83,0.05,143.43
SO000763,2023-02-07,P0010,C0016,42,3.97,0.005,166.74
SO000764,2023-02-07,P0002,C0026,17,6.71,0.067,114.07
SO000765,2023-02-07,P0002,C0039,7,6.61,0.08,46.27
SO000766,2023-02-07,P0008,C0027,33,4.98,0.058,164.34
SO000767,2023-02-07,P0007,C0001,21,2.42,0.064,50.82
SO000768,2023-02-07,P0005,C0013,25,8.8,0.021,220.0
SO000769,2023-02-07,P0003,C0025,26,3.42,0.019,88.92
SO000770,2023-02-07,P0007,C0023,36,2.47,0.045,88.92
SO000771,2023-02-07,P0010,C0036,12,3.77,0.055,45.24
SO000772,2023-02-07,P0004,C0032,18,6.19,0.046,111.42
SO000773,2023-02-07,P0004,C0024,19,6.13,0.055,116.47
SO000774,2023-02-08,P0007,C0008,22,2.49,0.04,54.78
SO000775,2023-02-08,P0002,C0018,38,6.67,0.072,253.46
SO000776,2023-02-08,P0009,C0012,19,4.45,0.01,84.55
SO000777,2023-02-08,P0001,C0029,30,6.49,0.072,194.7
SO000778,2023-02-08,P0006,C0038,21,3.27,0.006,68.67
SO000779,2023-02-08,P0002,C0008,45,6.95,0.034,312.75
SO000780,2023-02-08,P0009,C0029,32,4.45,0.01,142.4
SO000781,2023-02-08,P0001,C0043,23,6.6,0.056,151.8
SO000782,2023-02-08,P0002,C0044,8,6.62,0.079,52.96
SO000783,2023-02-08,P0003,C0013,23,3.17,0.091,72.91
SO000784,2023-02-08,P0008,C0012,41,5.23,0.012,214.43
SO000785,2023-02-08,P0007,C0026,33,2.49,0.039,82.17
SO000786,2023-02-08,P0009,C0010,27,4.38,0.025,118.26
SO000787,2023-02-08,P0005,C0033,28,8.31,0.076,232.68
SO000788,2023-02-08,P0001,C0004,29,6.78,0.03,196.62
SO000789,2023-02-08,P0005,C0020,23,8.42,0.063,193.66
SO000790,2023-02-08,P0005,C0042,21,8.67,0.036,182.07
SO000791,2023-02-08,P0007,C0028,45,2.47,0.048,111.15
SO000792,2023-02-08,P0002,C0014,39,6.92,0.037,269.88
SO000793,2023-02-08,P0007,C0041,17,2.48,0.042,42.16
SO000794,2023-02-08,P0004,C0031,6,6.35,0.021,38.1
SO000795,2023-02-08,P0009,C0038,15,4.16,0.073,62.4
SO000796,2023-02-08,P0006,C0033,40,3.07,0.068,122.8
SO000797,2023-02-08,P0002,C0009,28,6.52,0.093,182.56
SO000798,2023-02-08,P0004,C0018,7,6.28,0.032,43.96
SO000799,2023-02-09,P0008,C0001,40,5.24,0.009,209.6
SO000800,2023-02-09,P0003,C0013,14,3.3,0.054,46.2
SO000801,2023-02-09,P0005,C0010,17,8.65,0.038,147.05
SO000802,2023-02-09,P0008,C0002,26,4.91,0.071,127.66
SO000803,2023-02-09,P0010,C0035,29,3.69,0.074,107.01
SO000804,2023-02-09,P0006,C0017,16,3.09,0.06,49.44
SO000805,2023-02-09,P0008,C0029,47,4.82,0.088,226.54
SO000806,2023-02-09,P0010,C0026,42,3.69,0.076,154.98
SO000807,2023-02-09,P0007,C0028,20,2.39,0.077,47.8
SO000808,2023-02-09,P0008,C0028,16,5.22,0.013,83.52
SO000809,2023-02-09,P0005,C0042,34,8.66,0.037,294.44
SO000810,2023-02-09,P0005,C0006,11,8.97,0.002,98.67
SO000811,2023-02-09,P0005,C0025,37,8.32,0.074,307.84
SO000812,2023-02-09,P0007,C0012,20,2.44,0.057,48.8
SO000813,2023-02-09,P0005,C0036,17,8.12,0.097,138.04
SO000814,2023-02-09,P0003,C0009,36,3.18,0.09,114.48
SO000815,2023-02-09,P0001,C0023,29,6.79,0.029,196.91
SO000816,2023-02-09,P0006,C0004,44,3.27,0.007,143.88
SO000817,2023-02-09,P0009,C0029,38,4.22,0.06,160.36
SO000818,2023-02-09,P0007,C0044,30,2.44,0.058,73.2
SO000819,2023-02-09,P0008,C0009,9,5.01,0.053,45.09
